Unnamed: 0,Nairoviridae,Poxviridae,Rhabdoviridae,Pneumoviridae,Togaviridae,Nodaviridae,Reoviridae,Hepeviridae,Orthomyxoviridae,Anelloviridae,Hepadnaviridae,Adenoviridae,Polyomaviridae,Matonaviridae,Bornaviridae,Picobirnaviridae,Papillomaviridae,Peribunyaviridae,Astroviridae,Hantaviridae,Arteriviridae,Arenaviridae,Flaviviridae,Filoviridae,Herpesviridae,Paramyxoviridae,Birnaviridae,Parvoviridae,Phenuiviridae,Tobaniviridae,Picornaviridae,Coronaviridae,Retroviridae,Caliciviridae,Kolmioviridae
P22061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055379746835443,0.0,0.0,0.0
P23284,0.0,0.0,0.0079006772009029,0.0603448275862069,0.0285714285714285,0.0,0.0179028132992327,0.0,0.0,0.0,0.0327102803738317,0.0517241379310344,0.0,0.0,0.0,0.0,0.0070210631895687,0.0,0.0,0.0,0.0,0.0,0.0,0.0220820189274447,0.0281741675814123,0.0723140495867765,0.0,0.0,0.0,0.0,0.1512968299711815,0.9493293591654244,0.0,0.0,0.0
P25685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363070539419087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P26038,0.0,0.0381991814461118,0.0818394388152767,0.1091617933723196,0.0710259301014656,0.0,0.0177664974619289,0.0,4.235038084874865,0.0,0.0763636363636363,0.0,0.0,0.0,0.0,0.0,0.0703012912482066,0.0,0.0509090909090909,0.0,0.0,0.0,0.0499405469678953,0.0,0.029073482428115,0.6197502837684443,0.0157303370786516,0.0,0.0151515151515151,0.0,0.4042163153070576,0.8192883895131086,0.0212282031842304,0.3962264150943396,0.0
P26196,0.0,0.6645569620253166,0.0,0.0,0.0,0.0,0.0,0.0,0.0418803418803418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022801302931596,0.0051603391079984,0.0,0.0,0.0,0.0,0.0,0.0207715133531156,0.0,0.0,0.0,0.0
P26368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095628415300546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259933160044559,0.0,0.0,0.0,0.0,0.0,0.0,0.276461295418641,0.0,0.0,0.0
P26599,0.0,0.3154929577464788,0.0,0.0,0.0,0.0,0.0,0.0411764705882352,0.0,0.0,1.879194630872483,0.0,0.0,0.0,0.0,0.1818181818181818,0.0413385826771652,0.0,0.0,0.0,0.0551181102362204,0.0,0.0,0.0,0.0050872093023255,0.0,0.0,0.0,0.0,0.0,0.0785413744740533,0.0,0.0148777895855472,0.0271317829457364,0.063063063063063
P27361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073221757322175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317820658342792,0.0,0.0
P27986,0.0,0.3115727002967358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701402805611222,0.0,0.0,0.8235294117647057,0.0,0.0,0.0157303370786516,0.0,0.0512070226773957,0.0,0.0,0.0,0.0,0.0,0.0100719424460431,0.0,0.0075839653304442,0.0,0.0
P28482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456790123456788,0.0,0.0,0.1383855024711696,0.0206947524020694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078212290502793,0.0,0.0
P29353,0.0,0.0,0.0324074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0287179487179487,0.0,0.0,0.0,0.0,0.2692307692307691,0.0,0.1143790849673202,0.0,0.0454545454545454,0.0,0.0,0.8139534883720929,0.0,0.0104166666666666,0.0,0.0077777777777777,0.064516129032258,0.0
P30414,0.0,0.0,0.0317820658342792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962264150943396,0.0282258064516129,0.0,0.0,0.0,0.0,0.8842105263157896,0.0,0.0222575516693162,0.0923753665689148,0.0,0.0,0.0,0.0,0.0,0.0,0.0105105105105105,0.0229007633587786,0.0,0.0
P31483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802395209580836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0906735751295335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P31948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556438791732905,0.0,0.0,0.0
P31949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079207920792076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P33240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936758893280632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426356589147284,0.0,0.0,0.0
P33981,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P35240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115892628887941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468084,0.0,0.0,0.0
P35241,0.0,0.0891203703703703,0.0891089108910891,0.0869565217391304,0.1031434184675835,0.0,0.0380848748639825,0.0206185567010309,4.173822714681441,0.0,0.0585774058577405,0.0,0.011686143572621,0.0,0.0,0.0,0.0688524590163934,0.0,0.092511013215859,0.0,0.0,0.0,0.0432098765432098,0.036144578313253,0.0450781968721251,1.701581027667984,0.0,0.0,0.0236087689713322,0.0,0.257774140752864,1.34278565471226,0.1979310344827586,0.3559322033898303,0.0
P35269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P35568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804597701149425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454544,0.0,0.0,0.0,0.0,0.0
P36873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072164948453608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103473762010347,0.0153172866520787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330188679245283,0.0
P37231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5903614457831321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062850729517396,0.0,0.0
P40818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P42566,0.0,0.1408045977011494,0.0,0.0,0.0,0.0,0.0173697270471464,3.006134969325154,0.0,0.0,0.0,0.0669856459330143,0.0,0.0,0.0,0.0,0.0138751238850346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153005464480874,0.0987903225806451,0.0,0.0,0.0,0.5454545454545454,0.0,0.0102489019033674,0.1798715203426121,0.0557768924302788,0.0
P43487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135922330097084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176470588235292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P45983,0.0,0.045016077170418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573033707865168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0312151616499442,0.0,0.0
P46108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467927631578947,0.0,0.0,0.0732217573221757,0.0,0.0,0.1076923076923077,0.0,0.039289055191768,0.0,0.0,0.0,3.237089201877934,0.0406976744186046,0.0542635658914728,0.0099150141643059,0.0748663101604278,0.1007194244604316,0.0,0.0,0.0,0.0,0.0,0.0188425302826378,0.028169014084507,0.045016077170418,0.0
P46934,0.0,0.584408842169451,5.4691401209798975,0.0,0.0,0.0,1.5609992081354545,0.0,0.0,0.0,0.0,3.596143039746331,0.0,0.0,0.0,0.0,0.0125849658844204,0.0,0.0,0.0,0.0,0.2764375236726098,0.0,3.4428588119493275,2.5252718249333004,0.2022949324869086,0.0,1.0791666666666662,0.0,0.0,0.0262176284373926,0.0,0.464586555126706,0.2051993620414672,0.0
P46937,0.0,0.457084088690559,3.251321012475513,0.0,0.0,0.0,1.3536205889147062,0.0,0.0,0.0,0.0,2.299688648427929,0.09383797309978101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157017543859649,0.0,1.647640521949914,1.271590670959956,0.0751148815835984,0.0,0.6163522012578616,0.0,0.0,0.0267857142857142,0.0,0.238252086078173,0.0851063829787234,0.0
P48730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427480916030532,0.0,0.0,0.63,0.0
P49792,0.0,0.0,0.0,0.0,0.2739130434782604,0.0,0.0,0.0,0.0,0.0,0.0,0.0938337801608575,0.0,0.0,0.0,0.0,0.0145228215767634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907407407407405,0.0154185022026431,0.0,0.0,0.0,0.0,0.0,0.0109204368174727,0.0078740157480314,0.0,0.0
P50552,0.0,0.0,0.0081395348837209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482587064676615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460526315789473,0.0103435537495382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P51114,0.0,0.0309050772626931,0.0069790628115653,0.0,1.038135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.1204588910133843,1.5638297872340423,0.0,0.0,0.0,0.2028101807618882,0.0,0.0,0.0,0.0,0.0,0.2620320855614973,0.0093209054593874,0.1031578947368421,0.15663807816728909,0.0,0.0,0.0,0.0,0.0776818742293464,0.0088832487309644,0.1482194417709336,0.0196629213483146,0.3349282296650718
P51116,0.0,0.0,0.0,0.0,1.0698689956331873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P51610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11504424778761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P54274,0.0,0.0,0.0,0.0,0.0,0.0,0.113821138211382,0.0,0.0,0.0,0.0,0.2187499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323865732202137,0.0303030303030302,0.0,0.0,0.0,0.0,0.0104166666666666,0.0,0.039772727272727,0.0,0.0
P54762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7188264058679705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P55072,0.0,0.0,0.0,0.0,0.6461538461538463,0.0,0.0,0.0,0.003010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P55196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6679920477137171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P55884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814814814814814
P57105,0.0,0.0,0.022875816993464,0.0472972972972973,0.0268199233716475,0.0,0.0496453900709219,0.0382513661202185,0.140468227424749,0.0,0.0152173913043478,0.0,0.0,0.0,0.0,0.0,0.0340136054421768,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0177215189873417,0.0,0.0,0.0,0.0,0.0,1.349862258953168,0.0,0.0146750524109014,0.25830258302583,0.0
P60484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374331550802139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2548543689320385,0.0,0.0441732394639215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P60520,0.0,0.2413793103448276,0.051255230125523,0.0,0.05,0.0,0.0911062906724512,0.0,0.0,0.0,0.0,0.0147058823529411,0.0,0.0,0.0,0.109375,1.7713214620431113,0.0,0.5650224215246638,0.0,0.0786516853932584,0.0,0.0,0.0,0.0299678915447734,0.0,0.0,0.0,0.0,0.0,0.0732984293193717,0.0755735492577597,0.0070564516129032,0.0226537216828478,0.0
P60660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051967334818114,0.078651685393258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P61011,0.0,0.0,0.0,0.0,0.2763157894736838,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581516095534786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P61964,0.0,0.165680473372781,0.0945945945945946,0.0,0.0426829268292682,0.0,0.0,0.0,0.014817950889077,0.0,0.0976744186046511,0.0,0.0,0.0,0.0,0.0,0.021021021021021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358318098720292,0.907407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323651452282156,0.0
P62136,0.0,0.0,0.007,0.1217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,2.55719557195572,0.0,0.0756756756756756,0.0,0.0,0.0,0.3276327632763276,0.0,0.0524344569288389,0.0,0.0,0.0,0.050179211469534,0.0093582887700534,0.0614682121531436,0.374581939799331,0.0,0.0,0.3519553072625697,0.0,0.0346534653465346,0.3923566878980892,0.081081081081081,0.1586402266288952,0.0
P62837,0.0,0.0,0.0,0.5675675675675677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62937,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170731707317073,0.0754162585700293,0.0,0.0,0.0,0.0,0.6774193548387096,0.0,0.0425531914893617,0.015233949945593,0.0,0.0,0.0,0.0,0.0,0.107242339832869,0.0503597122302158,0.022198731501057,0.0,0.0
P62942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190735694822888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864197530864195,0.0,0.0025983667409057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P62993,0.0,0.022801302931596,0.0,0.0,0.0,0.0,0.0,0.8032786885245897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232988165680473,0.0153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P63010,0.0,0.0,0.0,0.0,0.0149572649572649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043076923076923,0.0,0.0534351145038167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139534883720929,0.0,0.0,0.0,0.0,0.0
P63165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051871063356798,0.0,0.0,0.0,0.0,0.0,0.318181818181818,0.0,0.0,0.0,0.0
P63167,0.0,0.0,0.0,0.0,0.0,0.0,0.3519553072625694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397670549084858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438871473354232,0.0078740157480314,0.0,0.0
P68400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190735694822888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025983667409057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P78352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5377574370709384,0.0,0.0,0.0,0.0,0.0,0.1391650099403578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,0.0
P83876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145530145530145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051890289103039,0.0,0.0,0.0,0.0,0.0,0.1911987860394533,0.0,0.0,0.17156862745098,0.0
P83916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077951002227171,0.0,0.0,0.0,0.0,0.0,0.0427480916030532,0.0,0.0,0.0,0.0
P84103,0.0,1.209876543209876,0.0,0.0,0.0,0.0,0.1164510166358595,0.0697674418604651,0.0,0.0,0.0,0.2266187050359711,0.0,0.0102639296187683,0.0,0.0,0.2929380993897122,0.0,0.0,0.105,0.0,0.0,0.0,0.0803571428571426,0.3787721123829342,0.2649842271293374,0.0,0.0,0.0,0.0,0.1078199052132701,0.0596833130328867,0.0522388059701492,0.0,0.1157024793388429
Q00610,0.0,0.0,0.0,0.0,0.303687635574837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1084710743801652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q00688,0.0,0.0,0.0,0.0,0.0,0.0,0.0991501416430595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519480519480514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q00987,0.0,0.0,0.041224970553592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094850948509485,0.0,0.0,0.0,0.0,0.0291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259643916913945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q05397,1.020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315315315315312,0.0,0.0
Q06187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053680981595092,0.0,0.0,0.0,0.0
Q06787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0413820493648409,0.0,0.0,0.0,0.0,0.0,0.14810606060606052,0.0107858243451463,0.2023273273273268,0.0,0.0
Q07866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366492146596855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447368421052629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q07955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q08AE8,0.0,0.3547297297297295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013006317354143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q12929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q13148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2530120481927709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4334365325077396,0.0,0.0,0.0
Q13185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259547645532072,0.0,0.0,0.0,0.0,0.0,0.0319148936170212,0.0,0.0,0.0,0.0
